Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,422723,-,-,-,48.85,2.34,0,49,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,6,10,9,30,22.400000000000002,175,707,717,7,18.400000000000002,337,269,0,544,78.37,39.93,0.12,1005,3.3000000000000003,51,2.1
2018,6,10,10,30,23.5,179,745,811,6,18.7,417,83,0,488,74.4,31.92,0.12,1005,3.4000000000000004,49,2
2018,6,10,11,30,24.1,180,761,860,6,18.7,354,32,0,382,71.92,26.740000000000002,0.12,1005,3.5,44,1.7000000000000002
2018,6,10,12,30,24.3,165,785,869,8,18.7,413,121,0,521,71.11,26.28,0.12,1005,3.6,31,1.5
2018,6,10,13,30,24.1,159,776,826,5,18.7,410,65,0,466,71.95,30.78,0.12,1005,3.7,16,1.5
2018,6,10,14,30,23.8,153,748,739,3,18.8,369,52,0,410,73.48,38.44,0.12,1005,3.7,10,1.8
2018,6,10,15,30,23.5,143,701,616,7,18.7,288,248,0,455,74.60000000000001,47.62,0.12,1005,3.7,14,1.9000000000000001
2018,6,10,16,30,23.1,126,633,468,7,18.8,217,318,0,389,76.84,57.370000000000005,0.12,1004,3.7,23,1.8
2018,6,10,17,30,22.400000000000002,104,529,309,9,19,6,0,0,6,81.2,67.19,0.12,1004,3.6,33,1.6
2018,6,10,18,30,21.200000000000003,73,360,156,7,19.3,89,10,0,91,88.97,76.69,0.12,1004,3.6,40,1.3
2018,6,10,19,30,19.6,27,109,36,8,18.6,10,0,7,10,93.86,85.49,0.12,1004,3.6,41,1.1
2018,6,10,20,30,18.900000000000002,0,0,0,7,18.1,0,0,0,0,94.99,93.61,0.12,1005,3.6,41,1.1
2018,6,10,21,30,18.6,0,0,0,7,17.900000000000002,0,0,0,0,95.75,100.2,0.12,1005,3.6,41,1.2000000000000002
2018,6,10,22,30,18.1,0,0,0,3,17.7,0,0,0,0,97.22,105.02,0.12,1005,3.6,40,1.2000000000000002
2018,6,10,23,30,17.6,0,0,0,7,17.3,0,0,0,0,98.3,107.66,0.12,1004,3.5,39,1.4000000000000001
2018,6,11,0,30,17.2,0,0,0,7,17.1,0,0,0,0,99.52,107.88,0.12,1004,3.5,40,1.6
2018,6,11,1,30,16.8,0,0,0,7,16.8,0,0,0,0,99.95,105.63,0.12,1004,3.4000000000000004,41,1.6
2018,6,11,2,30,16.400000000000002,0,0,0,6,16.400000000000002,0,0,0,0,100,101.16,0.12,1003,3.4000000000000004,40,1.7000000000000002
2018,6,11,3,30,16.400000000000002,0,0,0,9,16.2,0,0,0,0,99.05,94.84,0.12,1003,3.3000000000000003,37,2.1
2018,6,11,4,30,16.5,18,63,22,9,16.2,4,0,7,4,98.14,86.87,0.12,1003,3.4000000000000004,38,2.5
2018,6,11,5,30,16.900000000000002,70,288,129,7,16.400000000000002,88,12,0,91,96.69,78.24,0.12,1003,3.5,40,2.5
2018,6,11,6,30,17.5,115,441,275,5,16.8,73,0,0,73,95.45,68.83,0.12,1003,3.6,39,2.5
2018,6,11,7,30,18.5,151,540,429,8,17.400000000000002,249,112,0,306,93.47,59.04,0.12,1003,3.7,43,2.6
2018,6,11,8,30,19.400000000000002,179,610,578,8,18,247,26,0,264,91.72,49.24,0.12,1003,3.8000000000000003,44,2.8000000000000003
2018,6,11,9,30,20.200000000000003,201,654,703,6,18.400000000000002,267,10,0,274,89.43,39.910000000000004,0.12,1003,3.8000000000000003,44,2.9000000000000004
2018,6,11,10,30,20.700000000000003,224,666,789,6,18.6,265,4,0,268,87.87,31.88,0.12,1003,3.9000000000000004,45,2.9000000000000004
2018,6,11,11,30,20.900000000000002,247,661,837,6,18.7,35,0,0,35,87.26,26.68,0.12,1002,3.9000000000000004,48,2.7
2018,6,11,12,30,21.3,252,657,842,7,18.900000000000002,198,1,0,199,86.10000000000001,26.21,0.12,1002,3.8000000000000003,47,2.5
2018,6,11,13,30,21.700000000000003,262,619,794,8,19,271,6,0,276,84.56,30.7,0.12,1002,3.8000000000000003,41,2.3000000000000003
2018,6,11,14,30,21.900000000000002,253,580,708,9,18.900000000000002,108,0,0,108,83.31,38.36,0.12,1002,3.8000000000000003,31,2.3000000000000003
2018,6,11,15,30,21.8,226,540,591,6,18.8,159,1,0,160,82.84,47.53,0.12,1001,3.8000000000000003,23,2.4000000000000004
2018,6,11,16,30,21.200000000000003,201,451,445,6,18.8,36,0,0,36,86.13,57.29,0.12,1001,3.8000000000000003,17,2.4000000000000004
2018,6,11,17,30,20.3,157,344,291,7,18.5,198,58,0,221,89.42,67.1,0.12,1001,3.8000000000000003,14,2.5
2018,6,11,18,30,19.1,100,183,143,6,18.1,27,0,0,27,93.69,76.61,0.12,1001,3.8000000000000003,12,2.4000000000000004
2018,6,11,19,30,17.900000000000002,26,32,29,6,17.400000000000002,9,0,7,9,96.89,85.41,0.12,1001,3.7,14,2.3000000000000003
2018,6,11,20,30,17.2,0,0,0,7,16.8,0,0,0,0,97.27,93.53,0.12,1001,3.7,20,2.1
2018,6,11,21,30,16.8,0,0,0,7,16.5,0,0,0,0,98.13,100.12,0.12,1002,3.8000000000000003,27,1.6
2018,6,11,22,30,16.6,0,0,0,7,16.400000000000002,0,0,0,0,98.61,104.94,0.12,1002,3.8000000000000003,35,1.2000000000000002
2018,6,11,23,30,16.400000000000002,0,0,0,7,16.2,0,0,0,0,98.73,107.59,0.12,1001,3.8000000000000003,38,1
2018,6,12,0,30,16.3,0,0,0,6,16,0,0,0,0,98.03,107.81,0.12,1001,3.8000000000000003,35,1.1
2018,6,12,1,30,16.2,0,0,0,7,15.9,0,0,0,0,97.8,105.58,0.12,1001,3.8000000000000003,43,1.3
2018,6,12,2,30,16,0,0,0,7,15.700000000000001,0,0,0,0,97.93,101.12,0.12,1001,3.8000000000000003,52,1.5
2018,6,12,3,30,15.8,0,0,0,4,15.5,0,0,0,0,98.25,94.8,0.12,1002,3.7,55,1.5
2018,6,12,4,30,15.600000000000001,19,71,23,4,15.3,6,0,7,6,98.12,86.84,0.12,1002,3.7,51,1.3
2018,6,12,5,30,15.700000000000001,60,361,134,7,15.200000000000001,3,0,0,3,97.02,78.23,0.12,1002,3.6,37,1.3
2018,6,12,6,30,16.1,99,503,281,5,15.3,11,0,0,11,95.23,68.82000000000001,0.12,1003,3.5,15,1.7000000000000002
2018,6,12,7,30,16.5,121,626,443,5,15.4,19,0,0,19,93.47,59.03,0.12,1003,3.4000000000000004,16,2.4000000000000004
2018,6,12,8,30,17.1,134,706,596,8,15.600000000000001,96,1,0,96,90.79,49.230000000000004,0.12,1004,3.4000000000000004,19,3.1
2018,6,12,9,30,17.6,166,719,718,3,15.700000000000001,77,0,0,77,88.42,39.89,0.12,1004,3.3000000000000003,22,3.8000000000000003
2018,6,12,10,30,18.1,182,741,811,3,15.600000000000001,138,0,0,138,85.36,31.85,0.12,1005,3.3000000000000003,24,4.4
2018,6,12,11,30,18.5,181,766,866,4,15.3,82,0,0,82,81.82000000000001,26.62,0.12,1005,3.2,24,5
2018,6,12,12,30,18.7,207,729,862,4,14.9,156,0,0,156,78.71000000000001,26.13,0.12,1005,3.1,23,5.4
2018,6,12,13,30,18.7,193,733,824,4,14.4,233,0,0,233,76.13,30.62,0.12,1006,3,22,5.4
2018,6,12,14,30,18.900000000000002,170,734,746,4,13.9,309,3,0,312,72.77,38.28,0.12,1006,2.9000000000000004,21,5.2
2018,6,12,15,30,19.200000000000003,146,714,629,4,13.600000000000001,172,0,0,172,70.11,47.45,0.12,1006,2.7,20,4.800000000000001
2018,6,12,16,30,19.3,125,659,482,4,13.600000000000001,238,17,0,248,69.47,57.21,0.12,1006,2.6,16,4.4
2018,6,12,17,30,18.8,106,547,320,4,14,124,1,0,125,73.59,67.03,0.12,1006,2.6,10,3.8000000000000003
2018,6,12,18,30,17.6,77,366,162,0,14.600000000000001,77,366,0,162,82.77,76.53,0.12,1007,2.5,5,3.4000000000000004
2018,6,12,19,30,16,30,110,39,3,14.5,7,0,7,7,91.05,85.33,0.12,1008,2.4000000000000004,3,3.5
2018,6,12,20,30,14.700000000000001,0,0,0,3,14,0,0,0,0,95.56,93.45,0.12,1009,2.2,4,3.8000000000000003
2018,6,12,21,30,13.600000000000001,0,0,0,3,13.100000000000001,0,0,0,0,97.01,100.04,0.12,1009,2.1,92,3.7
2018,6,12,22,30,12.600000000000001,0,0,0,0,12.100000000000001,0,0,0,0,96.68,104.87,0.12,1010,2,358,3.4000000000000004
2018,6,12,23,30,11.600000000000001,0,0,0,0,11.200000000000001,0,0,0,0,97.62,107.53,0.12,1010,1.9000000000000001,352,3.2
2018,6,13,0,30,10.9,0,0,0,0,10.600000000000001,0,0,0,0,97.93,107.75,0.12,1010,1.8,348,3
2018,6,13,1,30,10.4,0,0,0,0,10.100000000000001,0,0,0,0,97.73,105.53,0.12,1010,1.7000000000000002,345,2.9000000000000004
2018,6,13,2,30,9.9,0,0,0,0,9.600000000000001,0,0,0,0,97.91,101.08,0.12,1010,1.6,344,2.8000000000000003
2018,6,13,3,30,9.5,0,0,0,0,9.200000000000001,0,0,0,0,97.8,94.78,0.12,1010,1.5,344,2.8000000000000003
2018,6,13,4,30,9.9,22,130,29,0,9,22,130,0,29,94.31,86.82000000000001,0.12,1011,1.4000000000000001,346,3
2018,6,13,5,30,11.3,60,442,150,0,9.5,60,442,0,150,88.95,78.21000000000001,0.12,1011,1.4000000000000001,265,3.4000000000000004
2018,6,13,6,30,13,86,622,311,0,9.9,86,622,0,311,81.57000000000001,68.81,0.12,1011,1.4000000000000001,8,3.7
2018,6,13,7,30,14.600000000000001,103,733,481,0,10,103,733,0,481,74.09,59.02,0.12,1011,1.4000000000000001,11,3.6
2018,6,13,8,30,16,116,800,638,2,10.200000000000001,284,11,0,291,68.29,49.22,0.12,1012,1.5,10,3.4000000000000004
2018,6,13,9,30,17,122,848,773,3,10.5,68,0,0,68,65.53,39.87,0.12,1012,1.5,9,3.3000000000000003
2018,6,13,10,30,18,128,870,868,3,10.9,158,0,0,158,63.22,31.82,0.12,1012,1.6,7,3.1
2018,6,13,11,30,18.7,128,883,918,3,11.3,180,0,0,181,62.03,26.580000000000002,0.12,1012,1.7000000000000002,4,2.9000000000000004
2018,6,13,12,30,19.3,139,866,917,3,11.5,403,11,0,412,60.730000000000004,26.07,0.12,1011,1.8,90,2.8000000000000003
2018,6,13,13,30,19.5,136,857,873,3,11.600000000000001,148,0,0,148,60.120000000000005,30.54,0.12,1011,1.8,356,2.6
2018,6,13,14,30,19.3,128,837,786,3,11.5,266,1,0,266,60.45,38.2,0.12,1011,1.8,355,2.4000000000000004
2018,6,13,15,30,18.900000000000002,135,764,653,3,11.3,197,0,0,197,61.19,47.38,0.12,1011,1.8,354,2.2
2018,6,13,16,30,18.5,118,702,499,3,11.3,211,4,0,213,62.85,57.14,0.12,1011,1.8,351,2
2018,6,13,17,30,17.900000000000002,98,605,334,5,11.4,28,0,0,28,65.65,66.95,0.12,1011,1.8,346,1.6
2018,6,13,18,30,16.900000000000002,74,417,172,3,12.100000000000001,17,0,0,17,73.55,76.45,0.12,1011,1.8,343,1.1
2018,6,13,19,30,15.9,31,146,44,1,13.200000000000001,31,146,0,44,84.27,85.26,0.12,1012,1.7000000000000002,343,0.6000000000000001
2018,6,13,20,30,15.600000000000001,0,0,0,3,12,0,0,0,0,79.35000000000001,93.37,0.12,1012,1.7000000000000002,328,0.4
2018,6,13,21,30,15.3,0,0,0,8,11.200000000000001,0,0,0,0,76.54,99.97,0.12,1012,1.7000000000000002,285,0.30000000000000004
2018,6,13,22,30,14.600000000000001,0,0,0,7,11,0,0,0,0,79.15,104.8,0.12,1012,1.7000000000000002,250,0.5
2018,6,13,23,30,13.8,0,0,0,8,11.200000000000001,0,0,0,0,84.11,107.47,0.12,1011,1.7000000000000002,241,0.7000000000000001
2018,6,14,0,30,12.9,0,0,0,8,11.200000000000001,0,0,0,0,89.13,107.7,0.12,1011,1.8,235,0.8
2018,6,14,1,30,12,0,0,0,8,10.700000000000001,0,0,0,0,91.82000000000001,105.49000000000001,0.12,1011,1.8,232,0.9
2018,6,14,2,30,11.100000000000001,0,0,0,0,10.100000000000001,0,0,0,0,93.65,101.05,0.12,1011,1.9000000000000001,231,1
2018,6,14,3,30,10.600000000000001,0,0,0,0,9.600000000000001,0,0,0,0,93.64,94.76,0.12,1010,2,224,1.1
2018,6,14,4,30,11.5,20,134,27,0,9.9,20,134,0,27,89.85000000000001,86.81,0.12,1010,2.1,214,1.5
2018,6,14,5,30,13.5,56,438,146,0,10.200000000000001,56,438,0,146,80.55,78.21000000000001,0.12,1010,2.2,207,2.6
2018,6,14,6,30,15.5,81,609,302,0,10.600000000000001,81,609,0,302,72.41,68.8,0.12,1010,2.4000000000000004,205,3.1
2018,6,14,7,30,17.400000000000002,99,708,464,7,10.700000000000001,224,162,0,307,64.83,59.02,0.12,1010,2.6,208,3.6
2018,6,14,8,30,18.6,115,765,614,4,11.3,233,2,0,234,62.49,49.22,0.12,1010,2.8000000000000003,213,3.8000000000000003
2018,6,14,9,30,19.6,128,796,739,5,12.200000000000001,364,56,0,408,62.22,39.87,0.12,1010,3.1,220,3.8000000000000003
2018,6,14,10,30,20.3,137,815,830,4,13.100000000000001,386,26,0,409,63.35,31.8,0.12,1010,3.3000000000000003,227,3.9000000000000004
2018,6,14,11,30,20.700000000000003,142,824,879,5,14,384,10,0,393,65.29,26.54,0.12,1009,3.5,231,3.8000000000000003
2018,6,14,12,30,20.900000000000002,144,822,882,8,14.5,294,8,0,301,66.98,26.01,0.12,1009,3.6,233,3.7
2018,6,14,13,30,21.200000000000003,133,823,843,4,14.8,381,18,0,396,66.82000000000001,30.48,0.12,1009,3.6,234,3.6
2018,6,14,14,30,21.400000000000002,123,810,760,3,14.8,304,3,0,307,65.86,38.13,0.12,1008,3.5,239,3.6
2018,6,14,15,30,21.1,115,775,640,5,14.700000000000001,282,11,0,290,66.82000000000001,47.31,0.12,1009,3.3000000000000003,249,3.5
2018,6,14,16,30,20.3,104,715,492,7,14.9,214,45,0,238,70.92,57.07,0.12,1009,3.1,256,3
2018,6,14,17,30,19.400000000000002,86,629,333,7,15.700000000000001,88,4,0,89,78.97,66.88,0.12,1009,2.8000000000000003,261,2.2
2018,6,14,18,30,18.3,65,462,174,7,16.400000000000002,52,2,0,53,88.60000000000001,76.38,0.12,1009,2.6,267,1.5
2018,6,14,19,30,17.1,31,167,45,7,16.3,3,0,7,3,95.24,85.19,0.12,1010,2.4000000000000004,276,1
2018,6,14,20,30,16.3,0,0,0,3,16,0,0,0,0,97.8,93.31,0.12,1010,2.2,290,0.9
2018,6,14,21,30,15.8,0,0,0,1,15.600000000000001,0,0,0,0,98.84,99.91,0.12,1011,2.1,308,0.9
2018,6,14,22,30,15.200000000000001,0,0,0,0,15.100000000000001,0,0,0,0,99.09,104.74000000000001,0.12,1011,2,326,1
2018,6,14,23,30,14.5,0,0,0,0,14.4,0,0,0,0,99.33,107.41,0.12,1011,1.9000000000000001,337,1
2018,6,15,0,30,13.8,0,0,0,0,13.600000000000001,0,0,0,0,98.66,107.66,0.12,1010,1.8,343,1
2018,6,15,1,30,13.100000000000001,0,0,0,0,12.8,0,0,0,0,98.19,105.46000000000001,0.12,1010,1.8,346,1
2018,6,15,2,30,12.600000000000001,0,0,0,0,12.200000000000001,0,0,0,0,97.26,101.03,0.12,1010,1.7000000000000002,345,1.1
2018,6,15,3,30,12.3,0,0,0,0,11.600000000000001,0,0,0,0,95.71000000000001,94.74,0.12,1010,1.7000000000000002,343,1.3
2018,6,15,4,30,12.5,23,69,26,0,11.4,23,69,0,26,93.15,86.8,0.12,1010,1.7000000000000002,340,1.3
2018,6,15,5,30,13.4,71,357,144,0,11.600000000000001,71,357,0,144,88.86,78.2,0.12,1010,1.7000000000000002,331,1.3
2018,6,15,6,30,14.9,103,542,299,3,11.9,136,3,0,137,82.35000000000001,68.81,0.12,1011,1.8,323,1.1
2018,6,15,7,30,16.5,126,661,466,0,11.9,126,661,0,466,74.04,59.02,0.12,1011,1.8,301,1
2018,6,15,8,30,17.8,139,742,624,0,12.200000000000001,139,742,0,624,69.89,49.22,0.12,1011,1.8,276,1.2000000000000002
2018,6,15,9,30,19.3,157,777,754,0,12.9,157,777,0,754,66.6,39.86,0.12,1011,1.8,262,1.5
2018,6,15,10,30,20.6,165,806,850,2,13.600000000000001,416,48,0,456,64.09,31.79,0.12,1011,1.8,255,1.7000000000000002
2018,6,15,11,30,21.6,164,828,906,2,13.8,445,66,0,503,61.18,26.51,0.12,1010,1.8,257,2
2018,6,15,12,30,22.200000000000003,150,850,914,8,13.9,404,310,0,683,59.35,25.96,0.12,1010,1.9000000000000001,262,2.2
2018,6,15,13,30,22.5,147,837,869,8,13.8,320,431,0,691,58,30.41,0.12,1010,1.9000000000000001,266,2.3000000000000003
2018,6,15,14,30,22.6,134,828,786,2,13.700000000000001,436,158,0,560,57.07,38.07,0.12,1010,1.8,270,2.3000000000000003
2018,6,15,15,30,22.400000000000002,133,769,656,0,13.4,133,769,0,656,56.58,47.24,0.12,1010,1.8,278,2.3000000000000003
2018,6,15,16,30,22,118,707,503,2,13.200000000000001,297,70,0,336,57.4,57,0.12,1010,1.8,288,2.1
2018,6,15,17,30,21.200000000000003,93,623,339,3,13.700000000000001,203,31,0,216,62.300000000000004,66.82000000000001,0.12,1010,1.8,298,1.6
2018,6,15,18,30,19.5,67,466,177,0,14.5,67,466,0,177,72.94,76.32000000000001,0.12,1010,1.8,311,1.2000000000000002
2018,6,15,19,30,16.8,30,190,46,0,14.3,30,190,0,46,85.01,85.13,0.12,1010,1.8,330,1.2000000000000002
2018,6,15,20,30,15.100000000000001,0,0,0,3,12.8,0,0,0,0,85.99,93.25,0.12,1010,1.9000000000000001,343,1.6
2018,6,15,21,30,14,0,0,0,7,12.200000000000001,0,0,0,0,88.83,99.85000000000001,0.12,1010,1.9000000000000001,349,1.9000000000000001
2018,6,15,22,30,13,0,0,0,3,11.700000000000001,0,0,0,0,91.91,104.69,0.12,1010,1.9000000000000001,352,2
2018,6,15,23,30,12.3,0,0,0,5,11.3,0,0,0,0,93.61,107.37,0.12,1010,2,355,2
2018,6,16,0,30,11.8,0,0,0,7,11,0,0,0,0,94.57000000000001,107.62,0.12,1010,2,357,1.8
2018,6,16,1,30,11.600000000000001,0,0,0,5,10.700000000000001,0,0,0,0,94.02,105.43,0.12,1010,2,269,1.6
2018,6,16,2,30,11.4,0,0,0,7,10.5,0,0,0,0,93.92,101.01,0.12,1010,2,3,1.3
2018,6,16,3,30,11.3,0,0,0,7,10.3,0,0,0,0,93.44,94.73,0.12,1010,2,9,1.2000000000000002
2018,6,16,4,30,11.600000000000001,21,82,26,8,10.200000000000001,13,0,7,13,91.34,86.8,0.12,1010,2,15,1.2000000000000002
2018,6,16,5,30,12.3,68,365,142,8,10,4,0,0,4,85.84,78.21000000000001,0.12,1010,2,17,1.2000000000000002
2018,6,16,6,30,13.700000000000001,100,547,298,7,10,66,1,0,66,78.35000000000001,68.81,0.12,1011,2,82,0.9
2018,6,16,7,30,16.3,118,670,463,8,9.9,171,13,0,178,65.67,59.03,0.12,1011,2,294,1.2000000000000002
2018,6,16,8,30,18.5,131,748,620,0,11.100000000000001,131,748,0,620,61.89,49.22,0.12,1011,2,273,1.8
2018,6,16,9,30,19.900000000000002,146,787,750,0,12.100000000000001,146,787,0,750,60.71,39.87,0.12,1011,2,260,1.9000000000000001
2018,6,16,10,30,20.8,156,809,843,0,12.8,156,809,0,843,60.230000000000004,31.78,0.12,1010,2.1,247,2
2018,6,16,11,30,21.5,160,820,894,0,13.3,160,820,0,894,59.480000000000004,26.48,0.12,1010,2.2,241,2.3000000000000003
2018,6,16,12,30,22,142,850,906,0,13.5,142,850,0,906,58.68,25.92,0.12,1010,2.2,243,2.6
2018,6,16,13,30,22.200000000000003,143,831,860,0,13.700000000000001,143,831,0,860,58.620000000000005,30.36,0.12,1010,2.3000000000000003,251,2.9000000000000004
2018,6,16,14,30,22.200000000000003,137,804,770,3,13.700000000000001,429,147,0,545,58.480000000000004,38.01,0.12,1010,2.4000000000000004,258,3
2018,6,16,15,30,21.900000000000002,130,756,644,3,13.600000000000001,339,68,0,385,59.34,47.18,0.12,1010,2.5,265,2.9000000000000004
2018,6,16,16,30,21.1,121,678,491,3,13.600000000000001,230,13,0,238,62.4,56.94,0.12,1009,2.6,274,2.6
2018,6,16,17,30,20,101,574,328,0,14.4,101,574,0,328,69.98,66.76,0.12,1010,2.6,287,2.1
2018,6,16,18,30,18.7,74,398,169,2,15.200000000000001,45,0,0,45,80.04,76.26,0.12,1010,2.7,303,1.7000000000000002
2018,6,16,19,30,17.2,32,148,44,3,15.100000000000001,7,0,7,7,87.53,85.07000000000001,0.12,1010,2.6,316,1.4000000000000001
2018,6,16,20,30,15.8,0,0,0,3,14.600000000000001,0,0,0,0,92.43,93.19,0.12,1011,2.6,322,1.1
2018,6,16,21,30,14.9,0,0,0,3,14,0,0,0,0,94.37,99.8,0.12,1011,2.4000000000000004,318,1
2018,6,16,22,30,14.4,0,0,0,7,13.600000000000001,0,0,0,0,94.89,104.64,0.12,1011,2.3000000000000003,308,0.9
2018,6,16,23,30,14.200000000000001,0,0,0,7,13.5,0,0,0,0,95.25,107.33,0.12,1011,2.2,299,1
2018,6,17,0,30,14.200000000000001,0,0,0,7,13.4,0,0,0,0,94.89,107.59,0.12,1011,2.2,295,1.3
2018,6,17,1,30,14.200000000000001,0,0,0,7,13.3,0,0,0,0,94.60000000000001,105.41,0.12,1011,2.2,296,1.7000000000000002
2018,6,17,2,30,14,0,0,0,8,13.100000000000001,0,0,0,0,94.5,101,0.12,1012,2.1,298,1.9000000000000001
2018,6,17,3,30,13.700000000000001,0,0,0,8,12.700000000000001,0,0,0,0,93.9,94.73,0.12,1012,2.1,298,2
2018,6,17,4,30,13.4,22,69,26,8,12.200000000000001,14,0,7,14,92.75,86.8,0.12,1013,2.1,294,2.1
2018,6,17,5,30,13.4,69,356,142,7,11.700000000000001,32,0,0,32,89.73,78.22,0.12,1013,2.1,285,2.1
2018,6,17,6,30,14,93,568,298,7,10.9,168,107,0,206,81.71000000000001,68.82000000000001,0.12,1013,2.2,279,2.4000000000000004
2018,6,17,7,30,15,106,699,466,7,10.200000000000001,132,3,0,133,73.16,59.050000000000004,0.12,1014,2.3000000000000003,274,2.8000000000000003
2018,6,17,8,30,16.400000000000002,116,774,621,7,10.4,300,43,0,328,67.66,49.24,0.12,1014,2.4000000000000004,266,3.1
2018,6,17,9,30,17.8,120,827,755,7,10.9,256,472,0,618,63.89,39.87,0.12,1014,2.4000000000000004,259,3.4000000000000004
2018,6,17,10,30,18.900000000000002,120,862,853,4,11.3,214,0,0,214,61.21,31.78,0.12,1013,2.4000000000000004,258,3.6
2018,6,17,11,30,19.8,122,877,906,5,11.600000000000001,310,1,0,311,59.25,26.46,0.12,1013,2.4000000000000004,260,3.7
2018,6,17,12,30,20.400000000000002,122,877,911,3,11.9,390,9,0,399,58.02,25.88,0.12,1013,2.4000000000000004,260,3.6
2018,6,17,13,30,20.700000000000003,123,862,867,3,12,430,119,0,533,57.480000000000004,30.310000000000002,0.12,1013,2.5,260,3.6
2018,6,17,14,30,20.8,120,832,776,2,12.100000000000001,410,119,0,504,57.67,37.95,0.12,1013,2.6,260,3.4000000000000004
2018,6,17,15,30,20.6,117,780,648,0,12.3,117,780,0,648,58.93,47.13,0.12,1013,2.7,260,3.2
2018,6,17,16,30,20,111,704,495,0,12.5,111,704,0,495,62.02,56.89,0.12,1013,2.8000000000000003,258,2.7
2018,6,17,17,30,19.3,97,590,331,0,13.200000000000001,97,590,0,331,67.74,66.7,0.12,1013,2.8000000000000003,256,2.1
2018,6,17,18,30,18.2,73,409,171,3,14.5,32,0,0,32,79.22,76.2,0.12,1014,2.9000000000000004,253,1.4000000000000001
2018,6,17,19,30,17.1,32,149,45,3,14.8,7,0,7,7,86.55,85.02,0.12,1014,3,247,1.2000000000000002
2018,6,17,20,30,16.3,0,0,0,5,14.4,0,0,0,0,88.60000000000001,93.14,0.12,1014,2.9000000000000004,241,1.4000000000000001
2018,6,17,21,30,15.8,0,0,0,3,14.200000000000001,0,0,0,0,90.08,99.75,0.12,1015,2.9000000000000004,241,1.6
2018,6,17,22,30,15.4,0,0,0,3,14.100000000000001,0,0,0,0,91.92,104.60000000000001,0.12,1015,2.9000000000000004,242,1.7000000000000002
2018,6,17,23,30,14.9,0,0,0,3,13.9,0,0,0,0,93.81,107.3,0.12,1014,2.9000000000000004,245,2
2018,6,18,0,30,14.5,0,0,0,3,13.700000000000001,0,0,0,0,95.25,107.57000000000001,0.11,1014,2.8000000000000003,246,2
2018,6,18,1,30,13.9,0,0,0,3,13.5,0,0,0,0,97.34,105.4,0.11,1014,2.8000000000000003,245,1.9000000000000001
2018,6,18,2,30,13.5,0,0,0,3,13.3,0,0,0,0,98.43,100.99000000000001,0.11,1014,2.9000000000000004,245,1.9000000000000001
2018,6,18,3,30,13.5,0,0,0,4,13.100000000000001,0,0,0,0,97.62,94.73,0.11,1015,3,244,2
2018,6,18,4,30,14.200000000000001,20,136,28,3,13.200000000000001,3,0,7,3,93.7,86.81,0.11,1015,3.1,242,2.5
2018,6,18,5,30,15.3,54,444,145,3,13.600000000000001,5,0,0,5,89.46000000000001,78.23,0.11,1015,3.1,239,2.7
2018,6,18,6,30,16.8,77,617,300,5,14.200000000000001,37,0,0,37,84.9,68.84,0.11,1016,3.1,239,2.8000000000000003
2018,6,18,7,30,18.3,91,725,464,3,14.8,45,0,0,45,80.19,59.06,0.11,1016,3,239,2.9000000000000004
2018,6,18,8,30,19.5,99,798,620,3,15.3,112,0,0,112,76.60000000000001,49.26,0.11,1016,3,238,3.1
2018,6,18,9,30,20.6,109,835,749,1,15.700000000000001,109,835,0,749,73.45,39.89,0.11,1016,3,239,3.2
2018,6,18,10,30,21.400000000000002,112,862,845,3,16,300,1,0,301,71.37,31.78,0.11,1016,3,244,3.4000000000000004
2018,6,18,11,30,22,111,881,900,2,16.1,437,133,0,557,69.34,26.45,0.11,1016,3,250,3.4000000000000004
2018,6,18,12,30,22.700000000000003,112,881,905,3,16.400000000000002,292,1,0,293,67.45,25.85,0.11,1016,3,257,3.5
2018,6,18,13,30,23.1,107,876,863,0,16.400000000000002,107,876,0,863,66.1,30.26,0.11,1016,3,263,3.5
2018,6,18,14,30,23.3,100,859,778,0,16.400000000000002,100,859,0,778,65.06,37.9,0.11,1016,3,270,3.4000000000000004
