name,annual_energy_kwh
BATIMENT0000000353685385,15301.43692376445
BATIMENT0000000353685386,28777.82899273603
BATIMENT0000000353685387,14802.122585077293
BATIMENT0000000353685388,37649.320065149994
BATIMENT0000000246458319,47887.30199798517
BATIMENT0000000246458321,20871.339312864377
BATIMENT0000000246458320,1147.403966614159
BATIMENT0000000246458322,15689.679296723345
BATIMENT0000000246458323,6973.077576607706
BATIMENT0000000246458867,44437.9570356305
BATIMENT0000000246458868,188639.93772112203
BATIMENT0000000318256333,87183.34036020334
BATIMENT0000000318256341,44987.20279806481
BATIMENT0000000243821628,382672.4702958531
BATIMENT0000000243821631,107387.22886505355
BATIMENT0000000243821627,122367.67800619685
BATIMENT0000000243822168,60102.16111117355
BATIMENT0000000245495460,92846.99156836834
BATIMENT0000000245495461,39348.00781679976
BATIMENT0000000245495876,17738.90609763174
BATIMENT0000000245495873,10177.860415547451
BATIMENT0000000245495875,18725.306666523607
BATIMENT0000000245495885,9262.790463844438
BATIMENT0000000245495880,13151.328248031417
BATIMENT0000000245495878,3601.1772839493624
BATIMENT0000000245495883,6585.854214894336
BATIMENT0000000245495877,1010.0066908359768
BATIMENT0000000245495874,18852.682773125267
BATIMENT0000000245495882,4464.277779839558
BATIMENT0000000245495761,62658.8543159572
BATIMENT0000000245495944,10411.213440469255
BATIMENT0000000245495902,152855.40385711734
BATIMENT0000000245495901,2862.395866278952
BATIMENT0000000245496273,3405.5275827006326
BATIMENT0000000002658432,259758.6035310418
BATIMENT0000000242882152,46904.97746648453
BATIMENT0000000242882153,70338.10502598618
BATIMENT0000000242882155,531.1507263380771
BATIMENT0000000242882158,602.9278522689024
BATIMENT0000000242882159,2666.746165507107
BATIMENT0000000242882160,1219.753596317962
BATIMENT0000000353685414,24579.512521044697
BATIMENT0000000242882593,15804.827295745454
BATIMENT0000000242882594,263097.8955365345
BATIMENT0000000242882505,3352.5391200623467
BATIMENT0000000242882498,17473.9637906398
BATIMENT0000000242882502,291.2100513003281
BATIMENT0000000242882503,25847.159540904177
BATIMENT0000000242882497,33995.154318005916
BATIMENT0000000242882595,8015.52363053966
BATIMENT0000000242882499,49658.33938533683
BATIMENT0000000242882495,19250.096221743195
BATIMENT0000000242882496,134122.96413649444
BATIMENT0000000242882167,32282.200437411168
BATIMENT0000000242883674,195597.73016947988
BATIMENT0000000242883677,53383.835745219774
BATIMENT0000000242883676,11799.103500864103
BATIMENT0000000242883680,63902.045116282156
BATIMENT0000000353685358,41753.887714298304
BATIMENT0000000242884144,1174.917206057785
BATIMENT0000000242884145,68835.06697669078
BATIMENT0000000242884145,68835.06697669078
BATIMENT0000000242884151,1252.3618784671223
BATIMENT0000000242882500,212562.18952809382
BATIMENT0000000242882501,7906.489683034467
BATIMENT0000000242882150,16328.597847578589
BATIMENT0000000242882504,109972.45432675986
BATIMENT0000000242882151,629.5879275117024
BATIMENT0000000242882161,463.47515174804465
BATIMENT0000000242884200,33714.92688063052
BATIMENT0000000242884099,101803.0603620707
BATIMENT0000000242884101,9079.36887814358
BATIMENT0000000353685360,62888.13130864903
BATIMENT0000000353685360,62888.13130864903
BATIMENT0000000002673825,230603.7412645042
BATIMENT0000000002673826,95820.45938192515
BATIMENT0000000242886071,84788.66956157435
BATIMENT0000000353685405,4165.708187182696
BATIMENT0000000002673792,54817.58120542632
BATIMENT0000002204146937,44622.397640669864
BATIMENT0000002204146938,425128.45508586126
BATIMENT0000000246457418,36890.15846356222
BATIMENT0000000246458318,25573.046151222083
BATIMENT0000000245119483,185529.9227044093
BATIMENT0000000245120057,128903.60078751428
BATIMENT0000000245120059,128298.3095281722
BATIMENT0000000245120060,25066.598752158217
BATIMENT0000000245120064,17748.077180334898
BATIMENT0000000245120065,138249.94999269693
BATIMENT0000000245112248,152560.91030220597
BATIMENT0000000245112252,106248.9959859247
BATIMENT0000000245112257,30629.36807680642
BATIMENT0000000245112249,6997.533788952984
BATIMENT0000000245112271,8308.998180489809
BATIMENT0000000353684976,41076.24682875929
BATIMENT0000000318257506,612806.4484821628
BATIMENT0000000353683394,53655.91111033343
BATIMENT0000000245503545,63326.30511587848
BATIMENT0000000245503544,52417.81535396186
BATIMENT0000000245503458,7738.353224123897
BATIMENT0000000245503533,110094.73539492059
BATIMENT0000000245503532,2740.114801559533
BATIMENT0000000245503459,326097.09880402306
BATIMENT0000000245503460,34618.787731412034
BATIMENT0000002203178885,42901.29168632193
BATIMENT0000000245503437,111775.08097990107
BATIMENT0000000245503436,21251.429611088017
BATIMENT0000002200498766,5442.5262804744425
BATIMENT0000000318257505,42512.03030424319
BATIMENT0000000353683395,92377.22847499975
BATIMENT0000002203010698,126015.7297065307
BATIMENT0000000245120054,52959.92806768485
BATIMENT0000000245120053,61043.72528633516
BATIMENT0000000245120066,74035.06914316984
BATIMENT0000000245120061,16166.575437790903
BATIMENT0000000245120069,22129.815241539847
BATIMENT0000000245120070,358.885626258025
BATIMENT0000000245120123,17987.544258797418
BATIMENT0000000243630857,132427.33339984913
BATIMENT0000000002661897,10681.250785967326
BATIMENT0000000243630803,639.8418013222212
BATIMENT0000000243630804,2598.47257198583
BATIMENT0000000243630831,237946.7190433651
BATIMENT0000000243630832,47200.49003892238
BATIMENT0000000243630874,14805.179615894664
BATIMENT0000000243630875,3185.421673362994
BATIMENT0000000243630935,6570.569079554499
BATIMENT0000000245104398,63822.562429656165
BATIMENT0000000245104399,17290.542203388457
BATIMENT0000000245104397,7461.182816192029
BATIMENT0000002206298696,16896.18577764094
BATIMENT0000000243630773,398846.17878722155
BATIMENT0000000002661848,28821.64637033314
BATIMENT0000002206298835,51634.19755103702
BATIMENT0000000243630808,8024.694710207118
BATIMENT0000000245112530,16926.75604275576
BATIMENT0000000245112478,102545.91782074346
BATIMENT0000000245113521,39884.00646966183
BATIMENT0000000245112477,22151.214429550786
BATIMENT0000000245112476,766.9898525704679
BATIMENT0000000245112479,18094.54019170493
BATIMENT0000000245113859,45903.291762054774
BATIMENT0000000246019892,155161.42088233525
BATIMENT0000000318257306,97057.5361438813
BATIMENT0000000246022287,77946.02512247901
BATIMENT0000000246019891,368820.0639583555
BATIMENT0000000245489965,15713.11650256104
BATIMENT0000000245489964,6632.72861575917
BATIMENT0000000245489963,107567.5934510283
BATIMENT0000000245489996,130779.59608879854
BATIMENT0000000245489997,46572.780574779346
BATIMENT0000000245489999,79756.80385083126
BATIMENT0000000245490000,108336.94512386047
BATIMENT0000000245498465,52218.089621357474
BATIMENT0000000245498470,92414.93180930334
BATIMENT0000000353683627,297505.74843474553
BATIMENT0000000245498469,24711.983674946478
BATIMENT0000000245498400,675.7303650462358
BATIMENT0000000245498404,13218.582833711747
BATIMENT0000000245498401,295.31160106900705
BATIMENT0000000245505715,38494.078404156004
BATIMENT0000000318257359,196297.7892428319
BATIMENT0000000245488904,13215.525804303727
BATIMENT0000000245488900,931.0518533172877
BATIMENT0000000245488902,6130.35725608191
BATIMENT0000000245488901,34934.68047779187
BATIMENT0000000002651087,10071.883494622152
BATIMENT0000000318257343,13634.338445340863
BATIMENT0000000318257372,178058.5498022021
BATIMENT0000000353685117,19730.049395185637
BATIMENT0000000353685122,18980.058876859664
BATIMENT0000000353685129,258468.53831683996
BATIMENT0000000353685127,86632.05657462333
BATIMENT0000000353685127,86632.05657462333
BATIMENT0000000353685114,19323.46486203895
BATIMENT0000000353685116,38493.05939196151
BATIMENT0000000353685128,387415.9565118827
BATIMENT0000000353685128,387415.9565118827
BATIMENT0000000318257320,51260.221296394186
BATIMENT0000000318257360,23803.027778673873
BATIMENT0000000243821395,21986.13499528299
BATIMENT0000000245498296,87888.4944844721
BATIMENT0000000245498297,97881.91430910409
BATIMENT0000000245498315,17201.88843632492
BATIMENT0000000245498306,116236.30174689525
BATIMENT0000000243834756,11663.57532205516
BATIMENT0000000243835822,231746.05017485065
BATIMENT0000000243835830,12013.095359199711
BATIMENT0000000243835831,34221.374279720556
BATIMENT0000000243835832,80041.10731431049
BATIMENT0000000243835833,202163.20420390437
BATIMENT0000000244455902,24811.846535463766
BATIMENT0000000245505566,106651.50448834765
BATIMENT0000000245508864,12176.136770363091
BATIMENT0000000245509109,17549.37044818336
BATIMENT0000000002618816,103823.75491955994
BATIMENT0000000002618817,511524.10161251796
BATIMENT0000000245506734,75937.55866861847
BATIMENT0000000245506733,28007.458303169282
BATIMENT0000000245506731,59823.97168992968
BATIMENT0000000245506743,94252.20476689475
BATIMENT0000000245506661,6061.064653010219
BATIMENT0000000245506662,11377.23383379391
BATIMENT0000000245506663,315.81935130187577
BATIMENT0000000245506883,2105.2722883044626
BATIMENT0000000245506887,3847.777426103206
BATIMENT0000000244456413,779851.5505861315
BATIMENT0000000244456411,15266.790620603339
BATIMENT0000000244456772,47218.83219529406
BATIMENT0000000244456930,25226.58313903593
BATIMENT0000000245509360,85597.7625882458
BATIMENT0000000002612464,327162.9820557664
BATIMENT0000000246437445,16033.085280150499
BATIMENT0000000246437734,240042.82025993548
BATIMENT0000000246437735,1542.7794025609444
BATIMENT0000000246437446,27494.896850512403
BATIMENT0000000246445208,4389.890136383892
BATIMENT0000000246446914,115488.34926899095
BATIMENT0000000246446912,6657.184831778358
BATIMENT0000000246446913,50864.845865414405
BATIMENT0000000002616988,80993.88058777896
BATIMENT0000000002616929,70119.01812903666
BATIMENT0000000002616926,24669.185299082226
BATIMENT0000000002616928,17868.32022413488
BATIMENT0000000002616925,196605.52993710645
BATIMENT0000000245505567,352156.212188645
BATIMENT0000000245505714,503357.76466269937
BATIMENT0000000245510429,57726.85147550267
BATIMENT0000000245510441,290794.55613871396
BATIMENT0000000245510447,279664.9414367394
BATIMENT0000000244457040,389834.06450837106
BATIMENT0000000244457030,97477.36778556446
BATIMENT0000000245510407,18532.71399298529
BATIMENT0000000245510408,75284.37400390547
BATIMENT0000000245510409,12292.303783753025
BATIMENT0000000245510410,7230.886815638826
BATIMENT0000000245510411,627493.423033231
BATIMENT0000000245510472,161830.83382156427
BATIMENT0000000245510169,482359.0492808086
BATIMENT0000000245510243,151894.47851891673
BATIMENT0000000245510257,92515.81369361831
BATIMENT0000000245510483,86547.47883626277
BATIMENT0000000245510469,120464.16947498445
BATIMENT0000000245510484,96356.45804739872
BATIMENT0000000245510485,43378.18783030182
BATIMENT0000000245510488,100604.70596743922
BATIMENT0000000244456660,110146.70484693303
BATIMENT0000000244456677,78435.14936849418
BATIMENT0000000244462754,57271.35451472225
BATIMENT0000000244462755,6983.267663926257
BATIMENT0000000244462756,13228.772917261549
BATIMENT0000000244462757,90738.6622454101
BATIMENT0000000002609355,502448.8087935165
BATIMENT0000000002609343,231345.57969249706
BATIMENT0000000002609353,12577.626260928851
BATIMENT0000000002609339,26150.82417011685
BATIMENT0000000002609340,306206.04601305816
BATIMENT0000000002609352,34980.535873761226
BATIMENT0000000245510631,73089.4289296096
BATIMENT0000000245510622,28273.41960768853
BATIMENT0000000245510632,172575.2631621648
BATIMENT0000000002608021,1145079.608337304
BATIMENT0000000245510627,124024.58640129904
BATIMENT0000000245510708,377113.7769896509
BATIMENT0000000229488906,111460.2072645541
BATIMENT0000000229487747,103098.22062261713
BATIMENT0000000229487098,235058.84796232305
BATIMENT0000000229487107,60928.57728381479
BATIMENT0000000244459721,93000.86190173021
BATIMENT0000000244461658,444229.77602468187
BATIMENT0000000244462155,3471.7631571009542
BATIMENT0000000244462156,51596.494216488456
BATIMENT0000000244462157,92312.01191934344
BATIMENT0000000244462758,71637.34132016948
BATIMENT0000000244462768,80519.02247338553
BATIMENT0000000244462767,1470.4297731738714
BATIMENT0000000244462410,41154.71051324703
BATIMENT0000000244462411,46876.44521815875
BATIMENT0000000244463518,2163.3557935035465
BATIMENT0000000244463519,669632.4961066191
BATIMENT0000000244463520,17077.56935272296
BATIMENT0000000244463521,8941.802675858855
BATIMENT0000000244463522,12643.861831681352
BATIMENT0000000244463523,5184.717040529834
BATIMENT0000000229488857,141294.74843382652
BATIMENT0000000002616539,47074.13293641547
BATIMENT0000000244459384,3134.4712292335585
BATIMENT0000000244459718,241707.88072426297
BATIMENT0000000244459370,3665.3748409191858
BATIMENT0000000244459321,17421.994343872437
BATIMENT0000000244459401,3773.3897808467873
BATIMENT0000000244459722,18571.4363275838
BATIMENT0000000244459495,3554.3028773168407
BATIMENT0000000244459723,12098.692104628943
BATIMENT0000000244459479,19467.145112800066
BATIMENT0000000244459719,94060.63110556187
BATIMENT0000000244459720,3278.1514779543145
BATIMENT0000000246189588,494620.78275935474
BATIMENT0000000246189587,17444.412543091024
BATIMENT0000000229474243,31077.731972653437
BATIMENT0000000229474425,28929.66131561674
BATIMENT0000000229474226,31267.267618201353
BATIMENT0000000002715199,9421.755845060377
BATIMENT0000000246183785,154699.8098765512
BATIMENT0000000246189134,27410.319114117636
BATIMENT0000000246189135,22825.79828818135
BATIMENT0000000246189136,41498.116497719224
BATIMENT0000000246189137,3116.12907015965
BATIMENT0000000246189149,167476.14286507276
BATIMENT0000000246189150,5753.323978981245
BATIMENT0000000246189151,37273.30579050466
BATIMENT0000000246189158,25952.117447437846
BATIMENT0000000246189161,369122.70958534355
BATIMENT0000000246189162,3785.617886198537
BATIMENT0000000246189164,2789.0272282454334
BATIMENT0000000246189901,172493.7424590538
BATIMENT0000000246189114,196183.66025798902
BATIMENT0000000246189902,300070.59371886414
BATIMENT0000000246189902,300070.59371886414
BATIMENT0000000246189905,21872.006007451902
BATIMENT0000000246189635,16059.579509719846
BATIMENT0000000246189635,16059.579509719846
BATIMENT0000000246189636,13255.267151075404
BATIMENT0000000246189636,13255.267151075404
BATIMENT0000000246189640,5781.856227791398
BATIMENT0000000246189917,47094.51311456636
BATIMENT0000000246189637,25436.49896882741
BATIMENT0000000246189911,7783.1896105749065
BATIMENT0000000246189913,8401.72798614401
BATIMENT0000000246189618,6961.868482813551
BATIMENT0000000246189915,17638.02422061606
BATIMENT0000000246189639,38370.778330091576
BATIMENT0000000246189639,38370.778330091576
BATIMENT0000000246189916,6736.66752131927
BATIMENT0000000246189910,2247.9335266610383
BATIMENT0000000246189909,1249.3048525325223
BATIMENT0000000246189919,34784.88617732875
BATIMENT0000000246189638,13169.670405489594
BATIMENT0000002202589822,522188.0292637478
BATIMENT0000000246189152,183606.03398294613
BATIMENT0000000246189154,2397.727828497776
BATIMENT0000000246189153,2203.097139664322
BATIMENT0000000246189130,8487.324729936172
BATIMENT0000000246189924,20076.51240400176
BATIMENT0000000246189920,39154.39613721415
BATIMENT0000000246189921,25487.449411246263
BATIMENT0000000246189619,16243.001103429333
BATIMENT0000000245952254,27210.59338331998
BATIMENT0000000245952714,641780.9461586694
BATIMENT0000000245952714,641780.9461586694
BATIMENT0000000245952715,20180.4513062117
BATIMENT0000000245952716,63162.244699282346
BATIMENT0000000245952717,63563.73418201526
BATIMENT0000000245952718,21125.07251453142
BATIMENT0000000245952718,21125.07251453142
BATIMENT0000000002715271,48826.82815885166
BATIMENT0000000002715271,48826.82815885166
BATIMENT0000000245952256,103088.03052758405
BATIMENT0000000318254523,19724.95435030216
BATIMENT0000000356501569,9392.204590533913
BATIMENT0000000245951380,65230.83266554814
BATIMENT0000000245951099,48245.99311412577
BATIMENT0000000245952616,67795.67795955851
BATIMENT0000000245952617,5935.7265645401385
BATIMENT0000000245952618,136343.38441324516
BATIMENT0000000245952625,68708.70986954542
BATIMENT0000000245952627,5568.883376575488
BATIMENT0000000245952628,92975.38667992096
BATIMENT0000000245952675,40571.83744620416
BATIMENT0000000245952626,78935.48271023412
BATIMENT0000000245953267,51524.144591561584
BATIMENT0000000245952673,126439.63738636587
BATIMENT0000000245953250,33300.190270713974
BATIMENT0000000245953229,56816.87657309401
BATIMENT0000000245953231,66746.09883036288
BATIMENT0000000356501234,84424.8834086287
BATIMENT0000000245953742,22645.43371625923
BATIMENT0000000245952894,295328.12653123954
BATIMENT0000000245952893,21328.874283991958
BATIMENT0000000245952895,23551.332590102662
BATIMENT0000000245952920,538178.316167107
BATIMENT0000000245952920,538178.316167107
BATIMENT0000000245952921,18483.801570126325
BATIMENT0000000245953322,19972.573502120336
BATIMENT0000000318254577,332368.0792887949
BATIMENT0000000356501237,511309.0907443515
BATIMENT0000000245953037,822.3607786315706
BATIMENT0000000245953038,2104.253279760036
BATIMENT0000000245952615,355439.4587073221
BATIMENT0000000245950685,308319.4703815765
BATIMENT0000000245950686,1815.8737748120816
BATIMENT0000000245950687,31793.076192068987
BATIMENT0000000245950429,49392.37807041844
BATIMENT0000000245950695,34587.19845877068
BATIMENT0000000245950693,173168.3263101472
BATIMENT0000000245950694,5229.553428622681
BATIMENT0000000245950692,381.44415078076486
BATIMENT0000000245950594,1254266.4068293306
BATIMENT0000000245950834,42075.89451491147
BATIMENT0000000245950833,197510.40978215277
BATIMENT0000000245950895,72786.78330150327
BATIMENT0000000245950835,21543.88515273692
BATIMENT0000000245950836,1365.4718622462112
BATIMENT0000000245950905,19361.16818995419
BATIMENT0000000245123350,1586.596782609972
BATIMENT0000000245123349,268343.75310623343
BATIMENT0000000245123351,51625.02646712775
BATIMENT0000000245123352,24926.994540614116
BATIMENT0000000245123831,31351.845357147904
BATIMENT0000000245121141,142242.42666590042
BATIMENT0000000245121142,545956.4107203045
BATIMENT0000000245123998,5505.704828832226
BATIMENT0000000245123999,3588.9491763057263
BATIMENT0000000245120878,4457.144716994046
BATIMENT0000000245120889,274520.98477289366
BATIMENT0000000245121125,175559.94009260036
BATIMENT0000000245121121,175671.0120620802
BATIMENT0000000245120900,136490.1216929343
BATIMENT0000000245121118,4306.331410616572
BATIMENT0000000245121123,173649.29849849784
BATIMENT0000000245120899,229019.18249928736
BATIMENT0000000245121120,45327.55176397157
BATIMENT0000000002697726,13338.82587355794
BATIMENT0000000245122365,144230.51293206745
BATIMENT0000000245123354,49411.73923640319
BATIMENT0000000245120876,3729.5723986399257
BATIMENT0000000245121942,53221.813343001915
BATIMENT0000000245121945,6661.260865971497
BATIMENT0000000245121952,5263.180722328236
BATIMENT0000000243720741,16233.83002373814
BATIMENT0000002323651266,51110.426995859976
BATIMENT0000002323651267,53556.04824324537
BATIMENT0000002012694162,265985.7666308848
BATIMENT0000000243720737,5456.792406157119
BATIMENT0000002292897317,174519.53204681
BATIMENT0000002292897318,153720.54237548733
BATIMENT0000002323651261,51651.52069657725
BATIMENT0000000246050256,366447.81134467555
BATIMENT0000000246050495,117241.04446843165
BATIMENT0000000246050297,32519.629502051812
BATIMENT0000000246050296,85963.58676638387
BATIMENT0000000246050293,30763.87724811369
BATIMENT0000000246050303,8287.598993725616
BATIMENT0000000246051572,1463.2967123331914
BATIMENT0000000246051574,13392.833344249502
BATIMENT0000000246051575,13094.263751258151
BATIMENT0000002206299120,20429.089465338286
BATIMENT0000000246050565,25768.695851160028
BATIMENT0000000246051394,112493.48223522208
BATIMENT0000000246051396,106982.68236241491
BATIMENT0000000246051368,2821.6355111538046
BATIMENT0000000246051497,106877.72444734491
BATIMENT0000000246051495,64811.00101475895
BATIMENT0000000246051496,96675.4078213607
BATIMENT0000000246051425,63881.664942770825
BATIMENT0000000246051426,39828.97999674988
BATIMENT0000000246050294,1357.3197908218797
BATIMENT0000000243721327,65873.82724986324
BATIMENT0000000243722455,68915.56867036523
BATIMENT0000000243721326,233093.1798916291
BATIMENT0000000243722454,18264.71466496411
BATIMENT0000000243721427,10742.391318848353
BATIMENT0000000318255198,107519.70003242772
BATIMENT0000000243716632,271327.4110266944
BATIMENT0000000243716631,125202.56062639556
BATIMENT0000000243721518,9751.914713578284
BATIMENT0000000243716775,14865.301135928647
BATIMENT0000000243716776,8228.496482946599
BATIMENT0000000243722434,5948.973678836095
BATIMENT0000000243721519,112726.83525784474
BATIMENT0000000243721521,12726.401551409706
BATIMENT0000000243716634,106205.17861152052
BATIMENT0000000356501143,9720.325443068574
BATIMENT0000000246051045,4304.293391833696
BATIMENT0000000246051044,154714.0760082849
BATIMENT0000000246051046,7495.829116487022
BATIMENT0000000246051052,40777.6772389555
BATIMENT0000000246051047,132245.94982061713
BATIMENT0000000244404049,171732.54284819632
BATIMENT0000000244404050,24615.177831225745
BATIMENT0000000243717876,88242.09057043433
BATIMENT0000000243717898,247105.5706304946
BATIMENT0000000243717890,52745.93620745604
BATIMENT0000000243717870,11055.227037425162
BATIMENT0000000229476187,383025.0473457065
BATIMENT0000000243717899,10141.176097697376
BATIMENT0000000244403908,42641.44442088842
BATIMENT0000000356501838,85519.29890145568
BATIMENT0000000244404314,67993.36565883023
BATIMENT0000000356501836,86147.0083655147
BATIMENT0000000356501833,44275.934621353954
BATIMENT0000000356501840,6118.1291527420835
BATIMENT0000000356501832,6530.827734650007
BATIMENT0000000356501831,29788.685771789278
BATIMENT0000000356501837,7944.193012052992
BATIMENT0000000356501830,6407.527663654348
BATIMENT0000000356501834,5532.1990567253715
BATIMENT0000000356501829,11999.848244588195
BATIMENT0000000356501839,9218.973084776493
BATIMENT0000000356501841,32851.82638765739
BATIMENT0000000356501842,243687.8149242984
BATIMENT0000002323651218,183757.86630634495
BATIMENT0000002323651219,141307.9955455981
BATIMENT0000000246473300,16020.857170343084
BATIMENT0000000246476933,18933.184471817927
BATIMENT0000000246476944,32327.0368245633
BATIMENT0000000246476945,313014.0441522245
BATIMENT0000000246476983,67719.25228265054
BATIMENT0000000318254774,17486.191905849482
BATIMENT0000000356501509,9912.918115382583
BATIMENT0000000246473301,486729.57823317335
BATIMENT0000000246473308,109774.76661437507
BATIMENT0000000246473311,37103.13131633564
BATIMENT0000000246473303,46718.49884585129
BATIMENT0000000246473306,9386.090538837927
BATIMENT0000000246473307,9299.47478395083
BATIMENT0000000246474070,18962.735730269862
BATIMENT0000000246474071,58846.74220120348
BATIMENT0000000246474072,123604.75476568975
BATIMENT0000000246474129,8513.818960389346
BATIMENT0000000246474130,21609.101715268826
BATIMENT0000000246474131,157778.23561535057
BATIMENT0000000246474132,5203.059200683261
BATIMENT0000000246474133,9939.412344842776
BATIMENT0000000246474134,24840.378789753213
BATIMENT0000000246474135,100350.97274877998
BATIMENT0000000246474159,22286.74261108462
BATIMENT0000000246474160,79196.3489742213
BATIMENT0000000246477300,1959.5540226882074
BATIMENT0000000246476761,515350.479860107
BATIMENT0000000246476763,19062.598595598636
BATIMENT0000000246476987,938355.3205111497
BATIMENT0000000246476988,52207.8995264053
BATIMENT0000000318254775,60732.92758670856
BATIMENT0000000246477299,6778.446884615124
BATIMENT0000000246477261,36064.76129387418
BATIMENT0000000246477260,5408.8989855707405
BATIMENT0000000246477262,299416.39002635353
BATIMENT0000000246477415,151290.20626779288
BATIMENT0000000245743075,109343.72587372668
BATIMENT0000000245743074,22764.6577560559
BATIMENT0000000245743079,18808.865395678924
BATIMENT0000000245743073,31367.130479112497
BATIMENT0000000245743076,11750.191074372728
BATIMENT0000000245743077,29265.934233733242
BATIMENT0000000245743082,6086.539874413588
BATIMENT0000000245743081,24549.96126473769
BATIMENT0000000245749750,235419.57709411022
BATIMENT0000000245749752,689.0604024688845
BATIMENT0000000245750008,4360.338877412406
BATIMENT0000000245750009,24286.037971888247
BATIMENT0000000245750010,95129.57141358484
BATIMENT0000000245743534,296244.2154734324
BATIMENT0000000245743535,22265.343421946658
BATIMENT0000000245743379,349651.48843192775
BATIMENT0000000245744695,632419.3118322658
BATIMENT0000000245744727,127406.67679456036
BATIMENT0000000245750143,307292.30945564515
BATIMENT0000000245750148,265961.3104137064
BATIMENT0000000244078050,747381.8525211246
BATIMENT0000000244078054,26539.06654544954
BATIMENT0000000244078053,26514.610332053213
BATIMENT0000002202699158,9289.284695154112
BATIMENT0000000353684825,156137.63136635878
BATIMENT0000000353684826,366260.3137065237
BATIMENT0000000244078047,337371.4127633651
BATIMENT0000000244076475,93634.68541092257
BATIMENT0000000244076484,90384.04716968352
BATIMENT0000000244076457,158846.15689429996
BATIMENT0000000244076486,18739.572790626153
BATIMENT0000000244076476,75096.8763697155
BATIMENT0000000244076477,227711.79414863724
BATIMENT0000000244076489,141263.15915156907
BATIMENT0000002323651299,654044.7176936136
BATIMENT0000000246471872,44556.162064913486
BATIMENT0000000245744569,458209.5585034558
BATIMENT0000000246471663,99789.49885971093
BATIMENT0000000246471641,17877.49130210244
BATIMENT0000000246471667,31953.060576307096
BATIMENT0000000246475323,330735.6271165484
BATIMENT0000000246475228,44442.03307114767
BATIMENT0000000246472399,177327.9204486404
BATIMENT0000000244076332,10295.046432758038
BATIMENT0000000229476294,142397.31600923036
BATIMENT0000000244076333,20670.594565951495
BATIMENT0000000244076340,20839.75003502813
BATIMENT0000000244076326,77087.0006573737
BATIMENT0000000244076316,16415.21359829348
BATIMENT0000000244076344,158132.85071312395
BATIMENT0000000244076292,20441.31757271844
BATIMENT0000000244078135,399012.2772339003
BATIMENT0000000244078133,3062.1216014325405
BATIMENT0000000331632038,359884.37532791734
BATIMENT0000000331632039,216059.42790211985
BATIMENT0000000331632040,177491.98087235287
BATIMENT0000002205526006,17853.0350911166
BATIMENT0000000246191201,15524.599862616835
BATIMENT0000000246191200,2026.808607086155
BATIMENT0000000246192133,158946.01977820144
BATIMENT0000000246192130,6464.592159298268
BATIMENT0000000245744323,1264213.9712501632
BATIMENT0000000245744318,97382.59995898961
BATIMENT0000000245744322,83386.51338075165
BATIMENT0000000245744324,12228.106225071431
BATIMENT0000000245744327,10304.217513246396
BATIMENT0000000245744328,9987.305760650865
BATIMENT0000000245744325,10228.810858057588
BATIMENT0000000245744326,20844.84507981199
BATIMENT0000000245744399,63208.100080207485
BATIMENT0000000245744401,56471.43256654813
BATIMENT0000000245744402,20486.153962310753
BATIMENT0000000245744403,69686.958371738
BATIMENT0000000246472117,316175.0096170078
BATIMENT0000000246472116,158283.66401312646
BATIMENT0000000246471874,13020.895112092894
BATIMENT0000000246471876,14178.489170272536
BATIMENT0000000246472005,16241.98209453496
BATIMENT0000000246472006,10943.136064211962
BATIMENT0000000246472398,24691.603496713564
BATIMENT0000000245744183,240503.41225335444
BATIMENT0000000245744184,23027.56204047482
BATIMENT0000000245744185,696.2381146774766
BATIMENT0000000245744130,549135.7183522295
BATIMENT0000000245744181,440730.4996410053
BATIMENT0000000245744170,204613.9204721767
BATIMENT0000000245744004,503824.4707296639
BATIMENT0000000245744007,55227.222761132776
BATIMENT0000000245744010,22444.68897550436
BATIMENT0000000245744011,45724.9652121767
BATIMENT0000000245749986,23664.442574005076
BATIMENT0000000244076001,6981.229646686765
BATIMENT0000000244076002,16723.973280091028
BATIMENT0000000244075999,16249.1151557707
BATIMENT0000000244075998,7949.288055106094
BATIMENT0000000244075998,7949.288055106094
BATIMENT0000000244076000,7336.863736427721
BATIMENT0000000244075997,6797.808051163467
BATIMENT0000000244075970,22382.529435736153
BATIMENT0000000244075933,29671.49976157658
BATIMENT0000000244075932,366792.23632571107
BATIMENT0000000244075931,26730.64020910996
BATIMENT0000000244075971,13968.573343185686
BATIMENT0000000244075972,27803.65652872148
BATIMENT0000000244075972,27803.65652872148
BATIMENT0000000244075996,813317.8392796426
BATIMENT0000000244075996,813317.8392796426
BATIMENT0000000244076008,346147.1169942874
BATIMENT0000000244076009,7574.292800100393
BATIMENT0000000244076010,513.7191393293868
BATIMENT0000000244076011,14651.309278513605
BATIMENT0000000244076013,287648.8758149978
BATIMENT0000000244075887,14661.49936361741
BATIMENT0000000244075943,283.0069509094716
BATIMENT0000000244075942,41334.05606980238
BATIMENT0000000244075888,11419.0131975833
BATIMENT0000000244075889,7202.354567679278
BATIMENT0000000244075944,274.8038506928951
BATIMENT0000000246471617,144996.80759199357
BATIMENT0000000246471629,249319.87684738517
BATIMENT0000000246471632,44884.28291200803
BATIMENT0000000246471631,58365.770033583474
BATIMENT0000000246471627,20967.126143318994
BATIMENT0000000246471625,148412.52525794003
BATIMENT0000002323651246,61754.99346704991
